pair_id,pair_type,side,Arms_set,deg_set,beta_deg,id_A,iq_A,is_rated,point_role
2523,mirror,regen,504.1494,193.2405,166.7595,-200.0,-850.0,False,dense_cartesian
2524,mirror,motoring,501.0406,-11.6336,11.6336,-175.0,850.0,False,dense_cartesian
2524,mirror,regen,501.0406,191.6336,168.3664,-175.0,-850.0,False,dense_cartesian
2525,mirror,motoring,498.3305,-10.008,10.008,-150.0,850.0,False,dense_cartesian
2525,mirror,regen,498.3305,190.008,169.992,-150.0,-850.0,False,dense_cartesian
2526,mirror,motoring,496.0259,-8.3659,8.3659,-125.0,850.0,False,dense_cartesian
2526,mirror,regen,496.0259,188.3659,171.6341,-125.0,-850.0,False,dense_cartesian
2527,mirror,motoring,494.1322,-6.7098,6.7098,-100.0,850.0,False,dense_cartesian
2527,mirror,regen,494.1322,186.7098,173.2902,-100.0,-850.0,False,dense_cartesian
2528,mirror,motoring,492.6544,-5.0425,5.0425,-75.0,850.0,False,dense_cartesian
2528,mirror,regen,492.6544,185.0425,174.9575,-75.0,-850.0,False,dense_cartesian
2529,mirror,motoring,491.596,-3.3665,3.3665,-50.0,850.0,False,dense_cartesian
2529,mirror,regen,491.596,183.3665,176.6335,-50.0,-850.0,False,dense_cartesian
2530,mirror,motoring,490.9599,-1.6847,1.6847,-25.0,850.0,False,dense_cartesian
2530,mirror,regen,490.9599,181.6847,178.3153,-25.0,-850.0,False,dense_cartesian
2531,mirror,motoring,490.7477,0.0,0.0,0.0,850.0,False,dense_cartesian
2531,mirror,regen,490.7477,180.0,180.0,0.0,-850.0,False,dense_cartesian
2532,mirror,motoring,490.9599,1.6847,-1.6847,25.0,850.0,False,dense_cartesian
2532,mirror,regen,490.9599,178.3153,181.6847,25.0,-850.0,False,dense_cartesian
2533,mirror,motoring,491.596,3.3665,-3.3665,50.0,850.0,False,dense_cartesian
2533,mirror,regen,491.596,176.6335,183.3665,50.0,-850.0,False,dense_cartesian
2534,mirror,motoring,492.6544,5.0425,-5.0425,75.0,850.0,False,dense_cartesian
2534,mirror,regen,492.6544,174.9575,185.0425,75.0,-850.0,False,dense_cartesian
2535,mirror,motoring,494.1322,6.7098,-6.7098,100.0,850.0,False,dense_cartesian
2535,mirror,regen,494.1322,173.2902,186.7098,100.0,-850.0,False,dense_cartesian
2536,mirror,motoring,496.0259,8.3659,-8.3659,125.0,850.0,False,dense_cartesian
2536,mirror,regen,496.0259,171.6341,188.3659,125.0,-850.0,False,dense_cartesian
2537,mirror,motoring,498.3305,10.008,-10.008,150.0,850.0,False,dense_cartesian
2537,mirror,regen,498.3305,169.992,190.008,150.0,-850.0,False,dense_cartesian
2538,mirror,motoring,501.0406,11.6336,-11.6336,175.0,850.0,False,dense_cartesian
2538,mirror,regen,501.0406,168.3664,191.6336,175.0,-850.0,False,dense_cartesian
2539,mirror,motoring,504.1494,13.2405,-13.2405,200.0,850.0,False,dense_cartesian
2539,mirror,regen,504.1494,166.7595,193.2405,200.0,-850.0,False,dense_cartesian
2540,mirror,motoring,507.6498,14.8265,-14.8265,225.0,850.0,False,dense_cartesian
2540,mirror,regen,507.6498,165.1735,194.8265,225.0,-850.0,False,dense_cartesian
2541,mirror,motoring,511.5336,16.3895,-16.3895,250.0,850.0,False,dense_cartesian
2541,mirror,regen,511.5336,163.6105,196.3895,250.0,-850.0,False,dense_cartesian
2542,mirror,motoring,515.7923,17.9279,-17.9279,275.0,850.0,False,dense_cartesian
2542,mirror,regen,515.7923,162.0721,197.9279,275.0,-850.0,False,dense_cartesian
2543,mirror,motoring,520.4165,19.44,-19.44,300.0,850.0,False,dense_cartesian
2543,mirror,regen,520.4165,160.56,199.44,300.0,-850.0,False,dense_cartesian
2544,mirror,motoring,525.3967,20.9245,-20.9245,325.0,850.0,False,dense_cartesian
2544,mirror,regen,525.3967,159.0755,200.9245,325.0,-850.0,False,dense_cartesian
2545,mirror,motoring,530.7228,22.3801,-22.3801,350.0,850.0,False,dense_cartesian
2545,mirror,regen,530.7228,157.6199,202.3801,350.0,-850.0,False,dense_cartesian
2546,mirror,motoring,536.3845,23.8059,-23.8059,375.0,850.0,False,dense_cartesian
2546,mirror,regen,536.3845,156.1941,203.8059,375.0,-850.0,False,dense_cartesian
2547,mirror,motoring,542.3713,25.2011,-25.2011,400.0,850.0,False,dense_cartesian
2547,mirror,regen,542.3713,154.7989,205.2011,400.0,-850.0,False,dense_cartesian
2548,mirror,motoring,548.6726,26.5651,-26.5651,425.0,850.0,False,dense_cartesian
2548,mirror,regen,548.6726,153.4349,206.5651,425.0,-850.0,False,dense_cartesian
2549,mirror,motoring,555.2777,27.8973,-27.8973,450.0,850.0,False,dense_cartesian
2549,mirror,regen,555.2777,152.1027,207.8973,450.0,-850.0,False,dense_cartesian
2550,mirror,motoring,562.1758,29.1975,-29.1975,475.0,850.0,False,dense_cartesian
2550,mirror,regen,562.1758,150.8025,209.1975,475.0,-850.0,False,dense_cartesian
2551,mirror,motoring,569.3564,30.4655,-30.4655,500.0,850.0,False,dense_cartesian
2551,mirror,regen,569.3564,149.5345,210.4655,500.0,-850.0,False,dense_cartesian
2552,mirror,motoring,576.8087,31.7014,-31.7014,525.0,850.0,False,dense_cartesian
2552,mirror,regen,576.8087,148.2986,211.7014,525.0,-850.0,False,dense_cartesian
2553,mirror,motoring,584.5226,32.9052,-32.9052,550.0,850.0,False,dense_cartesian
2553,mirror,regen,584.5226,147.0948,212.9052,550.0,-850.0,False,dense_cartesian
2554,mirror,motoring,592.4877,34.0772,-34.0772,575.0,850.0,False,dense_cartesian
2554,mirror,regen,592.4877,145.9228,214.0772,575.0,-850.0,False,dense_cartesian
2555,mirror,motoring,600.694,35.2176,-35.2176,600.0,850.0,False,dense_cartesian
2555,mirror,regen,600.694,144.7824,215.2176,600.0,-850.0,False,dense_cartesian
2556,mirror,motoring,609.1319,36.3268,-36.3268,625.0,850.0,False,dense_cartesian
2556,mirror,regen,609.1319,143.6732,216.3268,625.0,-850.0,False,dense_cartesian
2557,mirror,motoring,617.7918,37.4054,-37.4054,650.0,850.0,False,dense_cartesian
2557,mirror,regen,617.7918,142.5946,217.4054,650.0,-850.0,False,dense_cartesian
2558,mirror,motoring,612.5425,-34.439,34.439,-600.0,875.0,False,dense_cartesian
2558,mirror,regen,612.5425,214.439,145.561,-600.0,-875.0,False,dense_cartesian
2559,mirror,motoring,604.497,-33.3106,33.3106,-575.0,875.0,False,dense_cartesian
2559,mirror,regen,604.497,213.3106,146.6894,-575.0,-875.0,False,dense_cartesian
2560,mirror,motoring,596.6923,-32.1523,32.1523,-550.0,875.0,False,dense_cartesian
2560,mirror,regen,596.6923,212.1523,147.8477,-550.0,-875.0,False,dense_cartesian
2561,mirror,motoring,589.1378,-30.9638,30.9638,-525.0,875.0,False,dense_cartesian
2561,mirror,regen,589.1378,210.9638,149.0362,-525.0,-875.0,False,dense_cartesian
2562,mirror,motoring,581.8433,-29.7449,29.7449,-500.0,875.0,False,dense_cartesian
2562,mirror,regen,581.8433,209.7449,150.2551,-500.0,-875.0,False,dense_cartesian
2563,mirror,motoring,574.8188,-28.4956,28.4956,-475.0,875.0,False,dense_cartesian
2563,mirror,regen,574.8188,208.4956,151.5044,-475.0,-875.0,False,dense_cartesian
2564,mirror,motoring,568.0742,-27.2161,27.2161,-450.0,875.0,False,dense_cartesian
2564,mirror,regen,568.0742,207.2161,152.7839,-450.0,-875.0,False,dense_cartesian
2565,mirror,motoring,561.6197,-25.9065,25.9065,-425.0,875.0,False,dense_cartesian
2565,mirror,regen,561.6197,205.9065,154.0935,-425.0,-875.0,False,dense_cartesian
2566,mirror,motoring,555.4653,-24.5672,24.5672,-400.0,875.0,False,dense_cartesian
2566,mirror,regen,555.4653,204.5672,155.4328,-400.0,-875.0,False,dense_cartesian
2567,mirror,motoring,549.6211,-23.1986,23.1986,-375.0,875.0,False,dense_cartesian
2567,mirror,regen,549.6211,203.1986,156.8014,-375.0,-875.0,False,dense_cartesian
2568,mirror,motoring,544.0971,-21.8014,21.8014,-350.0,875.0,False,dense_cartesian
2568,mirror,regen,544.0971,201.8014,158.1986,-350.0,-875.0,False,dense_cartesian
2569,mirror,motoring,538.9032,-20.3764,20.3764,-325.0,875.0,False,dense_cartesian
2569,mirror,regen,538.9032,200.3764,159.6236,-325.0,-875.0,False,dense_cartesian
2570,mirror,motoring,534.049,-18.9246,18.9246,-300.0,875.0,False,dense_cartesian
2570,mirror,regen,534.049,198.9246,161.0754,-300.0,-875.0,False,dense_cartesian
2571,mirror,motoring,529.5438,-17.4472,17.4472,-275.0,875.0,False,dense_cartesian
2571,mirror,regen,529.5438,197.4472,162.5528,-275.0,-875.0,False,dense_cartesian
2572,mirror,motoring,525.3967,-15.9454,15.9454,-250.0,875.0,False,dense_cartesian
2572,mirror,regen,525.3967,195.9454,164.0546,-250.0,-875.0,False,dense_cartesian
2573,mirror,motoring,521.6161,-14.4208,14.4208,-225.0,875.0,False,dense_cartesian
2573,mirror,regen,521.6161,194.4208,165.5792,-225.0,-875.0,False,dense_cartesian
2574,mirror,motoring,518.2101,-12.875,12.875,-200.0,875.0,False,dense_cartesian
2574,mirror,regen,518.2101,192.875,167.125,-200.0,-875.0,False,dense_cartesian
2575,mirror,motoring,515.1861,-11.3099,11.3099,-175.0,875.0,False,dense_cartesian
2575,mirror,regen,515.1861,191.3099,168.6901,-175.0,-875.0,False,dense_cartesian
2576,mirror,motoring,512.5508,-9.7276,9.7276,-150.0,875.0,False,dense_cartesian
2576,mirror,regen,512.5508,189.7276,170.2724,-150.0,-875.0,False,dense_cartesian
2577,mirror,motoring,510.3104,-8.1301,8.1301,-125.0,875.0,False,dense_cartesian
2577,mirror,regen,510.3104,188.1301,171.8699,-125.0,-875.0,False,dense_cartesian
2578,mirror,motoring,508.4699,-6.5198,6.5198,-100.0,875.0,False,dense_cartesian
2578,mirror,regen,508.4699,186.5198,173.4802,-100.0,-875.0,False,dense_cartesian
2579,mirror,motoring,507.0339,-4.8991,4.8991,-75.0,875.0,False,dense_cartesian
2579,mirror,regen,507.0339,184.8991,175.1009,-75.0,-875.0,False,dense_cartesian
2580,mirror,motoring,506.0056,-3.2705,3.2705,-50.0,875.0,False,dense_cartesian
2580,mirror,regen,506.0056,183.2705,176.7295,-50.0,-875.0,False,dense_cartesian
2581,mirror,motoring,505.3876,-1.6366,1.6366,-25.0,875.0,False,dense_cartesian
2581,mirror,regen,505.3876,181.6366,178.3634,-25.0,-875.0,False,dense_cartesian
2582,mirror,motoring,505.1815,0.0,0.0,0.0,875.0,False,dense_cartesian
2582,mirror,regen,505.1815,180.0,180.0,0.0,-875.0,False,dense_cartesian
2583,mirror,motoring,505.3876,1.6366,-1.6366,25.0,875.0,False,dense_cartesian
2583,mirror,regen,505.3876,178.3634,181.6366,25.0,-875.0,False,dense_cartesian
2584,mirror,motoring,506.0056,3.2705,-3.2705,50.0,875.0,False,dense_cartesian
2584,mirror,regen,506.0056,176.7295,183.2705,50.0,-875.0,False,dense_cartesian
2585,mirror,motoring,507.0339,4.8991,-4.8991,75.0,875.0,False,dense_cartesian
2585,mirror,regen,507.0339,175.1009,184.8991,75.0,-875.0,False,dense_cartesian
2586,mirror,motoring,508.4699,6.5198,-6.5198,100.0,875.0,False,dense_cartesian
2586,mirror,regen,508.4699,173.4802,186.5198,100.0,-875.0,False,dense_cartesian
2587,mirror,motoring,510.3104,8.1301,-8.1301,125.0,875.0,False,dense_cartesian
2587,mirror,regen,510.3104,171.8699,188.1301,125.0,-875.0,False,dense_cartesian
2588,mirror,motoring,512.5508,9.7276,-9.7276,150.0,875.0,False,dense_cartesian
2588,mirror,regen,512.5508,170.2724,189.7276,150.0,-875.0,False,dense_cartesian
2589,mirror,motoring,515.1861,11.3099,-11.3099,175.0,875.0,False,dense_cartesian
2589,mirror,regen,515.1861,168.6901,191.3099,175.0,-875.0,False,dense_cartesian
2590,mirror,motoring,518.2101,12.875,-12.875,200.0,875.0,False,dense_cartesian
2590,mirror,regen,518.2101,167.125,192.875,200.0,-875.0,False,dense_cartesian
2591,mirror,motoring,521.6161,14.4208,-14.4208,225.0,875.0,False,dense_cartesian
2591,mirror,regen,521.6161,165.5792,194.4208,225.0,-875.0,False,dense_cartesian
2592,mirror,motoring,525.3967,15.9454,-15.9454,250.0,875.0,False,dense_cartesian
2592,mirror,regen,525.3967,164.0546,195.9454,250.0,-875.0,False,dense_cartesian
2593,mirror,motoring,529.5438,17.4472,-17.4472,275.0,875.0,False,dense_cartesian
2593,mirror,regen,529.5438,162.5528,197.4472,275.0,-875.0,False,dense_cartesian
2594,mirror,motoring,534.049,18.9246,-18.9246,300.0,875.0,False,dense_cartesian
2594,mirror,regen,534.049,161.0754,198.9246,300.0,-875.0,False,dense_cartesian
2595,mirror,motoring,538.9032,20.3764,-20.3764,325.0,875.0,False,dense_cartesian
2595,mirror,regen,538.9032,159.6236,200.3764,325.0,-875.0,False,dense_cartesian
2596,mirror,motoring,544.0971,21.8014,-21.8014,350.0,875.0,False,dense_cartesian
2596,mirror,regen,544.0971,158.1986,201.8014,350.0,-875.0,False,dense_cartesian
2597,mirror,motoring,549.6211,23.1986,-23.1986,375.0,875.0,False,dense_cartesian
2597,mirror,regen,549.6211,156.8014,203.1986,375.0,-875.0,False,dense_cartesian
2598,mirror,motoring,555.4653,24.5672,-24.5672,400.0,875.0,False,dense_cartesian
2598,mirror,regen,555.4653,155.4328,204.5672,400.0,-875.0,False,dense_cartesian
2599,mirror,motoring,561.6197,25.9065,-25.9065,425.0,875.0,False,dense_cartesian
2599,mirror,regen,561.6197,154.0935,205.9065,425.0,-875.0,False,dense_cartesian
2600,mirror,motoring,568.0742,27.2161,-27.2161,450.0,875.0,False,dense_cartesian
2600,mirror,regen,568.0742,152.7839,207.2161,450.0,-875.0,False,dense_cartesian
2601,mirror,motoring,574.8188,28.4956,-28.4956,475.0,875.0,False,dense_cartesian
2601,mirror,regen,574.8188,151.5044,208.4956,475.0,-875.0,False,dense_cartesian
2602,mirror,motoring,581.8433,29.7449,-29.7449,500.0,875.0,False,dense_cartesian
2602,mirror,regen,581.8433,150.2551,209.7449,500.0,-875.0,False,dense_cartesian
2603,mirror,motoring,589.1378,30.9638,-30.9638,525.0,875.0,False,dense_cartesian
2603,mirror,regen,589.1378,149.0362,210.9638,525.0,-875.0,False,dense_cartesian
2604,mirror,motoring,596.6923,32.1523,-32.1523,550.0,875.0,False,dense_cartesian
2604,mirror,regen,596.6923,147.8477,212.1523,550.0,-875.0,False,dense_cartesian
2605,mirror,motoring,604.497,33.3106,-33.3106,575.0,875.0,False,dense_cartesian
2605,mirror,regen,604.497,146.6894,213.3106,575.0,-875.0,False,dense_cartesian
2606,mirror,motoring,612.5425,34.439,-34.439,600.0,875.0,False,dense_cartesian
2606,mirror,regen,612.5425,145.561,214.439,600.0,-875.0,False,dense_cartesian
2607,mirror,motoring,616.6104,-32.5741,32.5741,-575.0,900.0,False,dense_cartesian
2607,mirror,regen,616.6104,212.5741,147.4259,-575.0,-900.0,False,dense_cartesian
2608,mirror,motoring,608.9609,-31.4296,31.4296,-550.0,900.0,False,dense_cartesian
2608,mirror,regen,608.9609,211.4296,148.5704,-550.0,-900.0,False,dense_cartesian
2609,mirror,motoring,601.5605,-30.2564,30.2564,-525.0,900.0,False,dense_cartesian
2609,mirror,regen,601.5605,210.2564,149.7436,-525.0,-900.0,False,dense_cartesian
2610,mirror,motoring,594.4185,-29.0546,29.0546,-500.0,900.0,False,dense_cartesian
2610,mirror,regen,594.4185,209.0546,150.9454,-500.0,-900.0,False,dense_cartesian
2611,mirror,motoring,587.5443,-27.8241,27.8241,-475.0,900.0,False,dense_cartesian
2611,mirror,regen,587.5443,207.8241,152.1759,-475.0,-900.0,False,dense_cartesian
2612,mirror,motoring,580.9475,-26.5651,26.5651,-450.0,900.0,False,dense_cartesian
2612,mirror,regen,580.9475,206.5651,153.4349,-450.0,-900.0,False,dense_cartesian
2613,mirror,motoring,574.6376,-25.2777,25.2777,-425.0,900.0,False,dense_cartesian
2613,mirror,regen,574.6376,205.2777,154.7223,-425.0,-900.0,False,dense_cartesian
2614,mirror,motoring,568.6241,-23.9625,23.9625,-400.0,900.0,False,dense_cartesian
2614,mirror,regen,568.6241,203.9625,156.0375,-400.0,-900.0,False,dense_cartesian
2615,mirror,motoring,562.9165,-22.6199,22.6199,-375.0,900.0,False,dense_cartesian
2615,mirror,regen,562.9165,202.6199,157.3801,-375.0,-900.0,False,dense_cartesian
2616,mirror,motoring,557.5243,-21.2505,21.2505,-350.0,900.0,False,dense_cartesian
2616,mirror,regen,557.5243,201.2505,158.7495,-350.0,-900.0,False,dense_cartesian
2617,mirror,motoring,552.4566,-19.8552,19.8552,-325.0,900.0,False,dense_cartesian
2617,mirror,regen,552.4566,199.8552,160.1448,-325.0,-900.0,False,dense_cartesian
2618,mirror,motoring,547.7226,-18.4349,18.4349,-300.0,900.0,False,dense_cartesian
2618,mirror,regen,547.7226,198.4349,161.5651,-300.0,-900.0,False,dense_cartesian
2619,mirror,motoring,543.3308,-16.9908,16.9908,-275.0,900.0,False,dense_cartesian
2619,mirror,regen,543.3308,196.9908,163.0092,-275.0,-900.0,False,dense_cartesian
2620,mirror,motoring,539.2897,-15.5241,15.5241,-250.0,900.0,False,dense_cartesian
2620,mirror,regen,539.2897,195.5241,164.4759,-250.0,-900.0,False,dense_cartesian
2621,mirror,motoring,535.6071,-14.0362,14.0362,-225.0,900.0,False,dense_cartesian
2621,mirror,regen,535.6071,194.0362,165.9638,-225.0,-900.0,False,dense_cartesian
2622,mirror,motoring,532.2906,-12.5288,12.5288,-200.0,900.0,False,dense_cartesian
2622,mirror,regen,532.2906,192.5288,167.4712,-200.0,-900.0,False,dense_cartesian
2623,mirror,motoring,529.3471,-11.0035,11.0035,-175.0,900.0,False,dense_cartesian
2623,mirror,regen,529.3471,191.0035,168.9965,-175.0,-900.0,False,dense_cartesian
2624,mirror,motoring,526.7827,-9.4623,9.4623,-150.0,900.0,False,dense_cartesian
2624,mirror,regen,526.7827,189.4623,170.5377,-150.0,-900.0,False,dense_cartesian
2625,mirror,motoring,524.603,-7.9072,7.9072,-125.0,900.0,False,dense_cartesian
2625,mirror,regen,524.603,187.9072,172.0928,-125.0,-900.0,False,dense_cartesian
2626,mirror,motoring,522.8129,-6.3402,6.3402,-100.0,900.0,False,dense_cartesian
2626,mirror,regen,522.8129,186.3402,173.6598,-100.0,-900.0,False,dense_cartesian
2627,mirror,motoring,521.4163,-4.7636,4.7636,-75.0,900.0,False,dense_cartesian
2627,mirror,regen,521.4163,184.7636,175.2364,-75.0,-900.0,False,dense_cartesian
2628,mirror,motoring,520.4165,-3.1798,3.1798,-50.0,900.0,False,dense_cartesian
2628,mirror,regen,520.4165,183.1798,176.8202,-50.0,-900.0,False,dense_cartesian
2629,mirror,motoring,519.8157,-1.5911,1.5911,-25.0,900.0,False,dense_cartesian
2629,mirror,regen,519.8157,181.5911,178.4089,-25.0,-900.0,False,dense_cartesian
2630,mirror,motoring,519.6152,0.0,0.0,0.0,900.0,False,dense_cartesian
2630,mirror,regen,519.6152,180.0,180.0,0.0,-900.0,False,dense_cartesian
2631,mirror,motoring,519.8157,1.5911,-1.5911,25.0,900.0,False,dense_cartesian
2631,mirror,regen,519.8157,178.4089,181.5911,25.0,-900.0,False,dense_cartesian
2632,mirror,motoring,520.4165,3.1798,-3.1798,50.0,900.0,False,dense_cartesian
2632,mirror,regen,520.4165,176.8202,183.1798,50.0,-900.0,False,dense_cartesian
2633,mirror,motoring,521.4163,4.7636,-4.7636,75.0,900.0,False,dense_cartesian
2633,mirror,regen,521.4163,175.2364,184.7636,75.0,-900.0,False,dense_cartesian
2634,mirror,motoring,522.8129,6.3402,-6.3402,100.0,900.0,False,dense_cartesian
2634,mirror,regen,522.8129,173.6598,186.3402,100.0,-900.0,False,dense_cartesian
2635,mirror,motoring,524.603,7.9072,-7.9072,125.0,900.0,False,dense_cartesian
2635,mirror,regen,524.603,172.0928,187.9072,125.0,-900.0,False,dense_cartesian
2636,mirror,motoring,526.7827,9.4623,-9.4623,150.0,900.0,False,dense_cartesian
2636,mirror,regen,526.7827,170.5377,189.4623,150.0,-900.0,False,dense_cartesian
2637,mirror,motoring,529.3471,11.0035,-11.0035,175.0,900.0,False,dense_cartesian
2637,mirror,regen,529.3471,168.9965,191.0035,175.0,-900.0,False,dense_cartesian
2638,mirror,motoring,532.2906,12.5288,-12.5288,200.0,900.0,False,dense_cartesian
2638,mirror,regen,532.2906,167.4712,192.5288,200.0,-900.0,False,dense_cartesian
2639,mirror,motoring,535.6071,14.0362,-14.0362,225.0,900.0,False,dense_cartesian
2639,mirror,regen,535.6071,165.9638,194.0362,225.0,-900.0,False,dense_cartesian
2640,mirror,motoring,539.2897,15.5241,-15.5241,250.0,900.0,False,dense_cartesian
2640,mirror,regen,539.2897,164.4759,195.5241,250.0,-900.0,False,dense_cartesian
2641,mirror,motoring,543.3308,16.9908,-16.9908,275.0,900.0,False,dense_cartesian
2641,mirror,regen,543.3308,163.0092,196.9908,275.0,-900.0,False,dense_cartesian
2642,mirror,motoring,547.7226,18.4349,-18.4349,300.0,900.0,False,dense_cartesian
2642,mirror,regen,547.7226,161.5651,198.4349,300.0,-900.0,False,dense_cartesian
2643,mirror,motoring,552.4566,19.8552,-19.8552,325.0,900.0,False,dense_cartesian
2643,mirror,regen,552.4566,160.1448,199.8552,325.0,-900.0,False,dense_cartesian
2644,mirror,motoring,557.5243,21.2505,-21.2505,350.0,900.0,False,dense_cartesian
2644,mirror,regen,557.5243,158.7495,201.2505,350.0,-900.0,False,dense_cartesian
2645,mirror,motoring,562.9165,22.6199,-22.6199,375.0,900.0,False,dense_cartesian
2645,mirror,regen,562.9165,157.3801,202.6199,375.0,-900.0,False,dense_cartesian
2646,mirror,motoring,568.6241,23.9625,-23.9625,400.0,900.0,False,dense_cartesian
2646,mirror,regen,568.6241,156.0375,203.9625,400.0,-900.0,False,dense_cartesian
2647,mirror,motoring,574.6376,25.2777,-25.2777,425.0,900.0,False,dense_cartesian
2647,mirror,regen,574.6376,154.7223,205.2777,425.0,-900.0,False,dense_cartesian
